,street_name,city_name,total_square_meters,living_square_meters,kitchen_square_meters,rooms_count,floor,wall_type,inspected,construction_year,heating,seller,water,building_condition,floors_count,price_uah
7555,other,Николаев,70.0,32.0,9.0,3.0,7,панель,False,2014.0,централизованное,от посредника,other,other,9,687023
7556,переулок,Днепропетровск,40.0,20.0,8.0,1.0,9,панель,False,2014.0,централизованное,от посредника,other,other,16,597964
7557,other,Ирпень,34.0,18.0,9.0,1.0,1,кирпич,False,2019,индивидуальное,от представителя застройщика,other,other,3,391000
7558,other,Полтава,56.5,32.0,9.0,3.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,5,890585
7559,other,Ужгород,95.0,32.0,9.0,3.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1450382
7560,бульвар,Киев,44.3,32.0,6.0,2.0,1,панель,False,1960,централизованное,от собственника,other,other,1,1145038
7561,other,Киев,86.0,67.0,10.0,3.0,4,панель,False,2001,централизованное,от собственника,other,other,9,1959287
7562,улица,Одесса,92.0,32.0,9.0,3.0,13,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,15,5852417
7563,улица,Ивано-Франковск,71.0,32.0,9.0,2.0,5,монолитно-каркасный,False,2010,индивидуальное,от представителя хозяина (без комиссионных),other,other,8,1195929
7564,переулок,Киев,56.2,43.0,9.0,2.0,4,кирпич,False,1917,централизованное,от собственника,централизованное (водопровод),нормальное,7,3944020
7565,other,Одесса,43.0,17.0,14.0,1.0,3,кирпич,False,2020,централизованное,от представителя застройщика,other,other,13,1642366
7566,other,Обухов,41.83,32.0,9.0,1.0,3,монолитно-каркасный,False,2014.0,централизованное,от застройщика,other,other,3,960076
7567,улица,Харьков,47.0,24.0,11.0,2.0,1,кирпич,False,2012,индивидуальное,от посредника,other,other,12,1043257
7568,проспект,Харьков,65.7,44.3,6.7,3.0,8,панель,False,2014.0,централизованное,от посредника,other,other,12,826972
7569,other,Днепропетровск,34.0,32.0,8.8,1.0,7,панель,False,2016,индивидуальное,от посредника,other,other,9,763359
7570,улица,Тернополь,55.0,32.0,9.0,2.0,2,пеноблок,False,2020,индивидуальное,от собственника,other,other,10,840000
7571,other,Рожнятов,1246.0,32.0,9.0,1.0,4.0,other,False,2014.0,централизованное,от посредника,other,other,1,427481
7572,проспект,Киев,156.0,89.0,17.0,4.0,13,кирпич,False,2001,централизованное,от представителя хозяина (без комиссионных),other,other,13,7888040
7573,other,Черкассы,57.0,32.0,9.0,2.0,5,панель,False,2014.0,централизованное,от посредника,other,other,9,592875
7574,улица,Львов,101.0,62.0,9.0,4.0,5,кирпич,False,1990,централизованное,от посредника,other,other,6,1221374
7575,other,Киев,81.03,32.0,9.0,2.0,33,монолитно-каркасный,False,2014.0,индивидуальное,от застройщика,other,other,33,3103053
7576,улица,Киево-Святошинский,47.0,21.0,13.0,1.0,5,кирпич,False,2016,индивидуальное,от собственника,централизованное (водопровод) • скважина,отличное,5,916030
7577,other,Львов,60.0,32.0,12.0,2.0,4,монолит,False,2019,индивидуальное,от собственника,other,other,10,623410
7578,other,Мелитополь,63.0,32.0,9.0,3.0,4,кирпич,False,2014.0,индивидуальное,от собственника,централизованное (водопровод),other,4,941476
7579,other,Киев,40.21,18.71,9.99,1.0,18,монолит,False,2019,централизованное,от собственника,other,other,25,890585
7580,other,Львов,125.0,25.0,90.0,1.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,5,3155216
7581,other,Киево-Святошинский,53.0,35.0,6.0,3.0,5,кирпич,False,1980,централизованное,от посредника,other,other,5,814249
7582,other,Хмельницкий,71.3,45.0,10.0,3.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,4,623410
7583,улица,Львов,101.0,55.0,15.0,3.0,1,кирпич,False,2014.0,индивидуальное,от посредника,other,other,12,2519084
7584,other,Харьков,28.0,17.0,8.0,1.0,2,кирпич,False,2014.0,централизованное,от посредника,other,other,5,458015
7585,other,Бершадь,68.0,63.0,12.0,3.0,5,кирпич,False,1990,индивидуальное,от собственника,автоматическая с колодца,хорошее,5,760814
7586,улица,Ирпень,99.0,32.0,9.0,1.0,4.0,кирпич,False,2014.0,индивидуальное,от застройщика,other,other,10,1435878
7587,улица,Тернополь,44.0,32.0,9.0,1.0,5,кирпич,False,2014.0,индивидуальное,от представителя хозяина (без комиссионных),other,other,5,1272265
7588,other,Лозовая,78.0,32.0,9.0,4.0,5,панель,False,2014.0,централизованное,от собственника,other,other,5,305343
7589,other,Запорожье,66.0,48.0,6.0,4.0,3,панель,False,2014.0,централизованное,от посредника,other,other,5,470738
7590,улица,Ирпень,50.0,34.0,5.0,3.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,661578
7591,улица,Кривой Рог,70.0,39.0,7.0,3.0,6,железобетон,False,2014.0,централизованное,от посредника,other,other,9,407125
7592,other,Харьков,55.1,35.0,7.4,2.0,3,кирпич,False,1944,централизованное,от посредника,other,other,5,1679389
7593,other,Житомир,56.0,37.0,6.0,3.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,4,966921
7594,other,Сумы,84.0,32.0,21.0,3.0,6,кирпич,False,2001,централизованное,от посредника,other,other,9,1017812
7595,other,Чертков,50.0,30.0,7.0,2.0,3,кирпич,False,1980,индивидуальное,от собственника,other,хорошее,5,917303
7596,other,Конотоп,32.0,32.0,6.0,1.0,2,кирпич,False,2014.0,централизованное,от собственника,other,other,2,254453
7597,улица,Тернополь,58.1,31.6,10.0,2.0,9,кирпич,False,2020,централизованное,от представителя хозяина (без комиссионных),other,other,10,875318
